test_id,reference_int,reference_hex,hw_hex,hw_int,abs_error_int,rel_error,squared_error,exact_match
558,-82,FFAE,FFAE,-82,0,0.0,0,1
559,-27,FFE5,FFE5,-27,0,0.0,0,1
560,59,003B,003B,59,0,0.0,0,1
561,221,00DD,00DD,221,0,0.0,0,1
562,-77,FFB3,FFB3,-77,0,0.0,0,1
563,58,003A,003A,58,0,0.0,0,1
564,-24,FFE8,FFE8,-24,0,0.0,0,1
565,35,0023,0023,35,0,0.0,0,1
566,-77,FFB3,FFB3,-77,0,0.0,0,1
567,-17,FFEF,FFEF,-17,0,0.0,0,1
568,-43,FFD5,FFD5,-43,0,0.0,0,1
569,220,00DC,00DC,220,0,0.0,0,1
570,-19,FFED,FFED,-19,0,0.0,0,1
571,3,0003,0003,3,0,0.0,0,1
572,-61,FFC3,FFC3,-61,0,0.0,0,1
573,-9,FFF7,FFF7,-9,0,0.0,0,1
574,-170,FF56,FF56,-170,0,0.0,0,1
575,-54,FFCA,FFCA,-54,0,0.0,0,1
576,-14,FFF2,FFF2,-14,0,0.0,0,1
577,-1,FFFF,FFFF,-1,0,0.0,0,1
578,-110,FF92,FF92,-110,0,0.0,0,1
579,-85,FFAB,FFAB,-85,0,0.0,0,1
580,-87,FFA9,FFA9,-87,0,0.0,0,1
581,-22,FFEA,FFEA,-22,0,0.0,0,1
582,-33,FFDF,FFDF,-33,0,0.0,0,1
583,88,0058,0058,88,0,0.0,0,1
584,85,0055,0055,85,0,0.0,0,1
585,-88,FFA8,FFA8,-88,0,0.0,0,1
586,-17,FFEF,FFEF,-17,0,0.0,0,1
587,-21,FFEB,FFEB,-21,0,0.0,0,1
588,-27,FFE5,FFE5,-27,0,0.0,0,1
589,53,0035,0035,53,0,0.0,0,1
590,-62,FFC2,FFC2,-62,0,0.0,0,1
591,-20,FFEC,FFEC,-20,0,0.0,0,1
592,-83,FFAD,FFAD,-83,0,0.0,0,1
593,-26,FFE6,FFE6,-26,0,0.0,0,1
594,-19,FFED,FFED,-19,0,0.0,0,1
595,12,000C,000C,12,0,0.0,0,1
596,2,0002,0002,2,0,0.0,0,1
597,-26,FFE6,FFE6,-26,0,0.0,0,1
598,-111,FF91,FF91,-111,0,0.0,0,1
599,22,0016,0016,22,0,0.0,0,1
600,-16,FFF0,FFF0,-16,0,0.0,0,1
601,63,003F,003F,63,0,0.0,0,1
602,125,007D,007D,125,0,0.0,0,1
603,-175,FF51,FF51,-175,0,0.0,0,1
604,104,0068,0068,104,0,0.0,0,1
605,-138,FF76,FF76,-138,0,0.0,0,1
606,48,0030,0030,48,0,0.0,0,1
607,111,006F,006F,111,0,0.0,0,1
608,-41,FFD7,FFD7,-41,0,0.0,0,1
609,-116,FF8C,FF8C,-116,0,0.0,0,1
610,-67,FFBD,FFBD,-67,0,0.0,0,1
611,38,0026,0026,38,0,0.0,0,1
612,47,002F,002F,47,0,0.0,0,1
613,-119,FF89,FF89,-119,0,0.0,0,1
614,112,0070,0070,112,0,0.0,0,1
615,-2,FFFE,FFFE,-2,0,0.0,0,1
616,-113,FF8F,FF8F,-113,0,0.0,0,1
617,173,00AD,00AD,173,0,0.0,0,1
618,-55,FFC9,FFC9,-55,0,0.0,0,1
619,141,008D,008D,141,0,0.0,0,1
620,123,007B,007B,123,0,0.0,0,1
621,196,00C4,00C4,196,0,0.0,0,1
622,63,003F,003F,63,0,0.0,0,1
623,-20,FFEC,FFEC,-20,0,0.0,0,1
624,-100,FF9C,FF9C,-100,0,0.0,0,1
625,42,002A,002A,42,0,0.0,0,1
626,-171,FF55,FF55,-171,0,0.0,0,1
627,-61,FFC3,FFC3,-61,0,0.0,0,1
628,-40,FFD8,FFD8,-40,0,0.0,0,1
629,-106,FF96,FF96,-106,0,0.0,0,1
630,-50,FFCE,FFCE,-50,0,0.0,0,1
631,-65,FFBF,FFBF,-65,0,0.0,0,1
632,-213,FF2B,FF2B,-213,0,0.0,0,1
633,143,008F,008F,143,0,0.0,0,1
634,114,0072,0072,114,0,0.0,0,1
635,105,0069,0069,105,0,0.0,0,1
636,46,002E,002E,46,0,0.0,0,1
637,87,0057,0057,87,0,0.0,0,1
638,-83,FFAD,FFAD,-83,0,0.0,0,1
639,52,0034,0034,52,0,0.0,0,1
640,-129,FF7F,FF7F,-129,0,0.0,0,1
641,12,000C,000C,12,0,0.0,0,1
642,-65,FFBF,FFBF,-65,0,0.0,0,1
643,186,00BA,00BA,186,0,0.0,0,1
644,120,0078,0078,120,0,0.0,0,1
645,70,0046,0046,70,0,0.0,0,1
646,-19,FFED,FFED,-19,0,0.0,0,1
647,76,004C,004C,76,0,0.0,0,1
648,17,0011,0011,17,0,0.0,0,1
649,126,007E,007E,126,0,0.0,0,1
650,-100,FF9C,FF9C,-100,0,0.0,0,1
651,25,0019,0019,25,0,0.0,0,1
652,-47,FFD1,FFD1,-47,0,0.0,0,1
653,-25,FFE7,FFE7,-25,0,0.0,0,1
654,-37,FFDB,FFDB,-37,0,0.0,0,1
655,52,0034,0034,52,0,0.0,0,1
656,132,0084,0084,132,0,0.0,0,1
657,-136,FF78,FF78,-136,0,0.0,0,1
658,151,0097,0097,151,0,0.0,0,1
659,98,0062,0062,98,0,0.0,0,1
660,-5,FFFB,FFFB,-5,0,0.0,0,1
661,12,000C,000C,12,0,0.0,0,1
662,83,0053,0053,83,0,0.0,0,1
663,121,0079,0079,121,0,0.0,0,1
664,209,00D1,00D1,209,0,0.0,0,1
665,24,0018,0018,24,0,0.0,0,1
666,-71,FFB9,FFB9,-71,0,0.0,0,1
667,17,0011,0011,17,0,0.0,0,1
668,-150,FF6A,FF6A,-150,0,0.0,0,1
669,37,0025,0025,37,0,0.0,0,1
670,78,004E,004E,78,0,0.0,0,1
671,17,0011,0011,17,0,0.0,0,1
672,-40,FFD8,FFD8,-40,0,0.0,0,1
673,-93,FFA3,FFA3,-93,0,0.0,0,1
674,240,00F0,00F0,240,0,0.0,0,1
675,121,0079,0079,121,0,0.0,0,1
676,9,0009,0009,9,0,0.0,0,1
677,-149,FF6B,FF6B,-149,0,0.0,0,1
678,-116,FF8C,FF8C,-116,0,0.0,0,1
679,114,0072,0072,114,0,0.0,0,1
680,24,0018,0018,24,0,0.0,0,1
681,-75,FFB5,FFB5,-75,0,0.0,0,1
682,37,0025,0025,37,0,0.0,0,1
683,44,002C,002C,44,0,0.0,0,1
684,39,0027,0027,39,0,0.0,0,1
685,-74,FFB6,FFB6,-74,0,0.0,0,1
686,82,0052,0052,82,0,0.0,0,1
687,132,0084,0084,132,0,0.0,0,1
688,-75,FFB5,FFB5,-75,0,0.0,0,1
689,-132,FF7C,FF7C,-132,0,0.0,0,1
690,-93,FFA3,FFA3,-93,0,0.0,0,1
691,-42,FFD6,FFD6,-42,0,0.0,0,1
692,-63,FFC1,FFC1,-63,0,0.0,0,1
693,167,00A7,00A7,167,0,0.0,0,1
694,-217,FF27,FF27,-217,0,0.0,0,1
695,-11,FFF5,FFF5,-11,0,0.0,0,1
696,78,004E,004E,78,0,0.0,0,1
697,31,001F,001F,31,0,0.0,0,1
698,86,0056,0056,86,0,0.0,0,1
699,178,00B2,00B2,178,0,0.0,0,1
700,-33,FFDF,FFDF,-33,0,0.0,0,1
701,-89,FFA7,FFA7,-89,0,0.0,0,1
702,59,003B,003B,59,0,0.0,0,1
703,-70,FFBA,FFBA,-70,0,0.0,0,1
704,-26,FFE6,FFE6,-26,0,0.0,0,1
705,-95,FFA1,FFA1,-95,0,0.0,0,1
706,128,0080,0080,128,0,0.0,0,1
707,124,007C,007C,124,0,0.0,0,1
708,-12,FFF4,FFF4,-12,0,0.0,0,1
709,25,0019,0019,25,0,0.0,0,1
710,-149,FF6B,FF6B,-149,0,0.0,0,1
711,-45,FFD3,FFD3,-45,0,0.0,0,1
712,122,007A,007A,122,0,0.0,0,1
713,-148,FF6C,FF6C,-148,0,0.0,0,1
714,-78,FFB2,FFB2,-78,0,0.0,0,1
715,0,0000,0000,0,0,0.0,0,1
716,-109,FF93,FF93,-109,0,0.0,0,1
717,-183,FF49,FF49,-183,0,0.0,0,1
718,-137,FF77,FF77,-137,0,0.0,0,1
719,-22,FFEA,FFEA,-22,0,0.0,0,1
720,64,0040,0040,64,0,0.0,0,1
721,-32,FFE0,FFE0,-32,0,0.0,0,1
722,-141,FF73,FF73,-141,0,0.0,0,1
723,-123,FF85,FF85,-123,0,0.0,0,1
724,21,0015,0015,21,0,0.0,0,1
725,-59,FFC5,FFC5,-59,0,0.0,0,1
726,46,002E,002E,46,0,0.0,0,1
727,-9,FFF7,FFF7,-9,0,0.0,0,1
728,5,0005,0005,5,0,0.0,0,1
729,34,0022,0022,34,0,0.0,0,1
730,-150,FF6A,FF6A,-150,0,0.0,0,1
731,68,0044,0044,68,0,0.0,0,1
732,23,0017,0017,23,0,0.0,0,1
733,-17,FFEF,FFEF,-17,0,0.0,0,1
734,-2,FFFE,FFFE,-2,0,0.0,0,1
735,86,0056,0056,86,0,0.0,0,1
736,39,0027,0027,39,0,0.0,0,1
737,37,0025,0025,37,0,0.0,0,1
738,-11,FFF5,FFF5,-11,0,0.0,0,1
739,172,00AC,00AC,172,0,0.0,0,1
740,37,0025,0025,37,0,0.0,0,1
741,74,004A,004A,74,0,0.0,0,1
742,12,000C,000C,12,0,0.0,0,1
743,-45,FFD3,FFD3,-45,0,0.0,0,1
744,8,0008,0008,8,0,0.0,0,1
745,11,000B,000B,11,0,0.0,0,1
746,-162,FF5E,FF5E,-162,0,0.0,0,1
747,-120,FF88,FF88,-120,0,0.0,0,1
748,-113,FF8F,FF8F,-113,0,0.0,0,1
749,-22,FFEA,FFEA,-22,0,0.0,0,1
750,69,0045,0045,69,0,0.0,0,1
751,1,0001,0001,1,0,0.0,0,1
752,58,003A,003A,58,0,0.0,0,1
753,142,008E,008E,142,0,0.0,0,1
754,174,00AE,00AE,174,0,0.0,0,1
755,75,004B,004B,75,0,0.0,0,1
756,107,006B,006B,107,0,0.0,0,1
757,-154,FF66,FF66,-154,0,0.0,0,1
758,-90,FFA6,FFA6,-90,0,0.0,0,1
759,-76,FFB4,FFB4,-76,0,0.0,0,1
760,124,007C,007C,124,0,0.0,0,1
761,62,003E,003E,62,0,0.0,0,1
762,1,0001,0001,1,0,0.0,0,1
763,71,0047,0047,71,0,0.0,0,1
764,73,0049,0049,73,0,0.0,0,1
765,-215,FF29,FF29,-215,0,0.0,0,1
766,74,004A,004A,74,0,0.0,0,1
767,50,0032,0032,50,0,0.0,0,1
768,105,0069,0069,105,0,0.0,0,1
769,-62,FFC2,FFC2,-62,0,0.0,0,1
770,260,0104,0104,260,0,0.0,0,1
771,175,00AF,00AF,175,0,0.0,0,1
772,129,0081,0081,129,0,0.0,0,1
773,23,0017,0017,23,0,0.0,0,1
774,-26,FFE6,FFE6,-26,0,0.0,0,1
775,-112,FF90,FF90,-112,0,0.0,0,1
776,-126,FF82,FF82,-126,0,0.0,0,1
777,147,0093,0093,147,0,0.0,0,1
778,60,003C,003C,60,0,0.0,0,1
779,28,001C,001C,28,0,0.0,0,1
780,-92,FFA4,FFA4,-92,0,0.0,0,1
781,-189,FF43,FF43,-189,0,0.0,0,1
782,31,001F,001F,31,0,0.0,0,1
783,86,0056,0056,86,0,0.0,0,1
784,-72,FFB8,FFB8,-72,0,0.0,0,1
785,34,0022,0022,34,0,0.0,0,1
786,-67,FFBD,FFBD,-67,0,0.0,0,1
787,-24,FFE8,FFE8,-24,0,0.0,0,1
788,138,008A,008A,138,0,0.0,0,1
789,-155,FF65,FF65,-155,0,0.0,0,1
790,-88,FFA8,FFA8,-88,0,0.0,0,1
791,-41,FFD7,FFD7,-41,0,0.0,0,1
792,-80,FFB0,FFB0,-80,0,0.0,0,1
793,53,0035,0035,53,0,0.0,0,1
794,89,0059,0059,89,0,0.0,0,1
795,187,00BB,00BB,187,0,0.0,0,1
796,-18,FFEE,FFEE,-18,0,0.0,0,1
797,-4,FFFC,FFFC,-4,0,0.0,0,1
798,-45,FFD3,FFD3,-45,0,0.0,0,1
799,-29,FFE3,FFE3,-29,0,0.0,0,1
800,15,000F,000F,15,0,0.0,0,1
801,-83,FFAD,FFAD,-83,0,0.0,0,1
802,113,0071,0071,113,0,0.0,0,1
803,33,0021,0021,33,0,0.0,0,1
804,-44,FFD4,FFD4,-44,0,0.0,0,1
805,285,011D,011D,285,0,0.0,0,1
806,-81,FFAF,FFAF,-81,0,0.0,0,1
807,58,003A,003A,58,0,0.0,0,1
808,-56,FFC8,FFC8,-56,0,0.0,0,1
809,-1,FFFF,FFFF,-1,0,0.0,0,1
810,-93,FFA3,FFA3,-93,0,0.0,0,1
811,21,0015,0015,21,0,0.0,0,1
812,87,0057,0057,87,0,0.0,0,1
813,-92,FFA4,FFA4,-92,0,0.0,0,1
814,5,0005,0005,5,0,0.0,0,1
815,98,0062,0062,98,0,0.0,0,1
816,-28,FFE4,FFE4,-28,0,0.0,0,1
817,-55,FFC9,FFC9,-55,0,0.0,0,1
818,-9,FFF7,FFF7,-9,0,0.0,0,1
819,187,00BB,00BB,187,0,0.0,0,1
820,-35,FFDD,FFDD,-35,0,0.0,0,1
821,19,0013,0013,19,0,0.0,0,1
822,96,0060,0060,96,0,0.0,0,1
823,91,005B,005B,91,0,0.0,0,1
824,64,0040,0040,64,0,0.0,0,1
825,-33,FFDF,FFDF,-33,0,0.0,0,1
826,-84,FFAC,FFAC,-84,0,0.0,0,1
827,28,001C,001C,28,0,0.0,0,1
828,185,00B9,00B9,185,0,0.0,0,1
829,-35,FFDD,FFDD,-35,0,0.0,0,1
830,-28,FFE4,FFE4,-28,0,0.0,0,1
831,-55,FFC9,FFC9,-55,0,0.0,0,1
832,-193,FF3F,FF3F,-193,0,0.0,0,1
833,-152,FF68,FF68,-152,0,0.0,0,1
834,-120,FF88,FF88,-120,0,0.0,0,1
835,-96,FFA0,FFA0,-96,0,0.0,0,1
836,69,0045,0045,69,0,0.0,0,1
837,-85,FFAB,FFAB,-85,0,0.0,0,1
838,-31,FFE1,FFE1,-31,0,0.0,0,1
839,14,000E,000E,14,0,0.0,0,1
840,-264,FEF8,FEF8,-264,0,0.0,0,1
841,-8,FFF8,FFF8,-8,0,0.0,0,1
842,24,0018,0018,24,0,0.0,0,1
843,166,00A6,00A6,166,0,0.0,0,1
844,-150,FF6A,FF6A,-150,0,0.0,0,1
845,-19,FFED,FFED,-19,0,0.0,0,1
846,-95,FFA1,FFA1,-95,0,0.0,0,1
847,-14,FFF2,FFF2,-14,0,0.0,0,1
848,52,0034,0034,52,0,0.0,0,1
849,39,0027,0027,39,0,0.0,0,1
850,-20,FFEC,FFEC,-20,0,0.0,0,1
851,57,0039,0039,57,0,0.0,0,1
852,-177,FF4F,FF4F,-177,0,0.0,0,1
853,-27,FFE5,FFE5,-27,0,0.0,0,1
854,106,006A,006A,106,0,0.0,0,1
855,-57,FFC7,FFC7,-57,0,0.0,0,1
856,-25,FFE7,FFE7,-25,0,0.0,0,1
857,-55,FFC9,FFC9,-55,0,0.0,0,1
858,159,009F,009F,159,0,0.0,0,1
859,114,0072,0072,114,0,0.0,0,1
860,140,008C,008C,140,0,0.0,0,1
861,120,0078,0078,120,0,0.0,0,1
862,98,0062,0062,98,0,0.0,0,1
863,70,0046,0046,70,0,0.0,0,1
864,-69,FFBB,FFBB,-69,0,0.0,0,1
865,25,0019,0019,25,0,0.0,0,1
866,252,00FC,00FC,252,0,0.0,0,1
867,219,00DB,00DB,219,0,0.0,0,1
868,18,0012,0012,18,0,0.0,0,1
869,-116,FF8C,FF8C,-116,0,0.0,0,1
870,60,003C,003C,60,0,0.0,0,1
871,189,00BD,00BD,189,0,0.0,0,1
872,-203,FF35,FF35,-203,0,0.0,0,1
873,4,0004,0004,4,0,0.0,0,1
874,231,00E7,00E7,231,0,0.0,0,1
875,113,0071,0071,113,0,0.0,0,1
876,-44,FFD4,FFD4,-44,0,0.0,0,1
877,113,0071,0071,113,0,0.0,0,1
878,115,0073,0073,115,0,0.0,0,1
879,-69,FFBB,FFBB,-69,0,0.0,0,1
880,-80,FFB0,FFB0,-80,0,0.0,0,1
881,-78,FFB2,FFB2,-78,0,0.0,0,1
882,-25,FFE7,FFE7,-25,0,0.0,0,1
883,-134,FF7A,FF7A,-134,0,0.0,0,1
884,-83,FFAD,FFAD,-83,0,0.0,0,1
885,26,001A,001A,26,0,0.0,0,1
886,-75,FFB5,FFB5,-75,0,0.0,0,1
887,-47,FFD1,FFD1,-47,0,0.0,0,1
888,49,0031,0031,49,0,0.0,0,1
889,-63,FFC1,FFC1,-63,0,0.0,0,1
890,-5,FFFB,FFFB,-5,0,0.0,0,1
891,123,007B,007B,123,0,0.0,0,1
892,29,001D,001D,29,0,0.0,0,1
893,-49,FFCF,FFCF,-49,0,0.0,0,1
894,29,001D,001D,29,0,0.0,0,1
895,14,000E,000E,14,0,0.0,0,1
896,-8,FFF8,FFF8,-8,0,0.0,0,1
897,43,002B,002B,43,0,0.0,0,1
898,-60,FFC4,FFC4,-60,0,0.0,0,1
899,181,00B5,00B5,181,0,0.0,0,1
900,114,0072,0072,114,0,0.0,0,1
901,12,000C,000C,12,0,0.0,0,1
902,23,0017,0017,23,0,0.0,0,1
903,112,0070,0070,112,0,0.0,0,1
904,-36,FFDC,FFDC,-36,0,0.0,0,1
905,-56,FFC8,FFC8,-56,0,0.0,0,1
906,-3,FFFD,FFFD,-3,0,0.0,0,1
907,-23,FFE9,FFE9,-23,0,0.0,0,1
908,21,0015,0015,21,0,0.0,0,1
909,0,0000,0000,0,0,0.0,0,1
910,-124,FF84,FF84,-124,0,0.0,0,1
911,51,0033,0033,51,0,0.0,0,1
912,-148,FF6C,FF6C,-148,0,0.0,0,1
913,82,0052,0052,82,0,0.0,0,1
914,266,010A,010A,266,0,0.0,0,1
915,-26,FFE6,FFE6,-26,0,0.0,0,1
916,66,0042,0042,66,0,0.0,0,1
917,-87,FFA9,FFA9,-87,0,0.0,0,1
918,95,005F,005F,95,0,0.0,0,1
919,35,0023,0023,35,0,0.0,0,1
920,58,003A,003A,58,0,0.0,0,1
921,152,0098,0098,152,0,0.0,0,1
922,-75,FFB5,FFB5,-75,0,0.0,0,1
923,-53,FFCB,FFCB,-53,0,0.0,0,1
924,24,0018,0018,24,0,0.0,0,1
925,-150,FF6A,FF6A,-150,0,0.0,0,1
926,-85,FFAB,FFAB,-85,0,0.0,0,1
927,52,0034,0034,52,0,0.0,0,1
928,72,0048,0048,72,0,0.0,0,1
929,54,0036,0036,54,0,0.0,0,1
930,72,0048,0048,72,0,0.0,0,1
931,39,0027,0027,39,0,0.0,0,1
932,149,0095,0095,149,0,0.0,0,1
933,57,0039,0039,57,0,0.0,0,1
934,20,0014,0014,20,0,0.0,0,1
935,22,0016,0016,22,0,0.0,0,1
936,147,0093,0093,147,0,0.0,0,1
937,-59,FFC5,FFC5,-59,0,0.0,0,1
938,4,0004,0004,4,0,0.0,0,1
939,-23,FFE9,FFE9,-23,0,0.0,0,1
940,-129,FF7F,FF7F,-129,0,0.0,0,1
941,-61,FFC3,FFC3,-61,0,0.0,0,1
942,44,002C,002C,44,0,0.0,0,1
943,66,0042,0042,66,0,0.0,0,1
944,124,007C,007C,124,0,0.0,0,1
945,-198,FF3A,FF3A,-198,0,0.0,0,1
946,12,000C,000C,12,0,0.0,0,1
947,17,0011,0011,17,0,0.0,0,1
948,-62,FFC2,FFC2,-62,0,0.0,0,1
949,109,006D,006D,109,0,0.0,0,1
950,33,0021,0021,33,0,0.0,0,1
951,-14,FFF2,FFF2,-14,0,0.0,0,1
952,2,0002,0002,2,0,0.0,0,1
953,-38,FFDA,FFDA,-38,0,0.0,0,1
954,6,0006,0006,6,0,0.0,0,1
955,97,0061,0061,97,0,0.0,0,1
956,-193,FF3F,FF3F,-193,0,0.0,0,1
957,78,004E,004E,78,0,0.0,0,1
958,-223,FF21,FF21,-223,0,0.0,0,1
959,-58,FFC6,FFC6,-58,0,0.0,0,1
960,96,0060,0060,96,0,0.0,0,1
961,-56,FFC8,FFC8,-56,0,0.0,0,1
962,139,008B,008B,139,0,0.0,0,1
963,0,0000,0000,0,0,0.0,0,1
964,7,0007,0007,7,0,0.0,0,1
965,57,0039,0039,57,0,0.0,0,1
966,17,0011,0011,17,0,0.0,0,1
967,-88,FFA8,FFA8,-88,0,0.0,0,1
968,-180,FF4C,FF4C,-180,0,0.0,0,1
969,-48,FFD0,FFD0,-48,0,0.0,0,1
970,-129,FF7F,FF7F,-129,0,0.0,0,1
971,-231,FF19,FF19,-231,0,0.0,0,1
972,-90,FFA6,FFA6,-90,0,0.0,0,1
973,210,00D2,00D2,210,0,0.0,0,1
974,106,006A,006A,106,0,0.0,0,1
975,-193,FF3F,FF3F,-193,0,0.0,0,1
976,-30,FFE2,FFE2,-30,0,0.0,0,1
977,-114,FF8E,FF8E,-114,0,0.0,0,1
978,6,0006,0006,6,0,0.0,0,1
979,-137,FF77,FF77,-137,0,0.0,0,1
980,46,002E,002E,46,0,0.0,0,1
981,-143,FF71,FF71,-143,0,0.0,0,1
982,-30,FFE2,FFE2,-30,0,0.0,0,1
983,-90,FFA6,FFA6,-90,0,0.0,0,1
984,-117,FF8B,FF8B,-117,0,0.0,0,1
985,22,0016,0016,22,0,0.0,0,1
986,-121,FF87,FF87,-121,0,0.0,0,1
987,-85,FFAB,FFAB,-85,0,0.0,0,1
988,-34,FFDE,FFDE,-34,0,0.0,0,1
989,57,0039,0039,57,0,0.0,0,1
990,-170,FF56,FF56,-170,0,0.0,0,1
991,57,0039,0039,57,0,0.0,0,1
992,-11,FFF5,FFF5,-11,0,0.0,0,1
993,-96,FFA0,FFA0,-96,0,0.0,0,1
994,74,004A,004A,74,0,0.0,0,1
995,-49,FFCF,FFCF,-49,0,0.0,0,1
996,8,0008,0008,8,0,0.0,0,1
997,61,003D,003D,61,0,0.0,0,1
998,-119,FF89,FF89,-119,0,0.0,0,1
999,-88,FFA8,FFA8,-88,0,0.0,0,1
1000,52,0034,0034,52,0,0.0,0,1
1001,140,008C,008C,140,0,0.0,0,1
1002,-73,FFB7,FFB7,-73,0,0.0,0,1
1003,46,002E,002E,46,0,0.0,0,1
1004,-72,FFB8,FFB8,-72,0,0.0,0,1
1005,219,00DB,00DB,219,0,0.0,0,1
1006,57,0039,0039,57,0,0.0,0,1
1007,110,006E,006E,110,0,0.0,0,1
1008,221,00DD,00DD,221,0,0.0,0,1
1009,-29,FFE3,FFE3,-29,0,0.0,0,1
1010,37,0025,0025,37,0,0.0,0,1
1011,6,0006,0006,6,0,0.0,0,1
1012,152,0098,0098,152,0,0.0,0,1
1013,-66,FFBE,FFBE,-66,0,0.0,0,1
1014,64,0040,0040,64,0,0.0,0,1
1015,-146,FF6E,FF6E,-146,0,0.0,0,1
1016,-98,FF9E,FF9E,-98,0,0.0,0,1
1017,88,0058,0058,88,0,0.0,0,1
1018,-134,FF7A,FF7A,-134,0,0.0,0,1
1019,-36,FFDC,FFDC,-36,0,0.0,0,1
1020,62,003E,003E,62,0,0.0,0,1
1021,-169,FF57,FF57,-169,0,0.0,0,1
1022,-174,FF52,FF52,-174,0,0.0,0,1
1023,-128,FF80,FF80,-128,0,0.0,0,1
1024,-78,FFB2,FFB2,-78,0,0.0,0,1
1025,-36,FFDC,FFDC,-36,0,0.0,0,1
1026,-180,FF4C,FF4C,-180,0,0.0,0,1
1027,80,0050,0050,80,0,0.0,0,1
1028,-181,FF4B,FF4B,-181,0,0.0,0,1
1029,37,0025,0025,37,0,0.0,0,1
1030,-48,FFD0,FFD0,-48,0,0.0,0,1
1031,74,004A,004A,74,0,0.0,0,1
1032,-67,FFBD,FFBD,-67,0,0.0,0,1
1033,101,0065,0065,101,0,0.0,0,1
1034,-41,FFD7,FFD7,-41,0,0.0,0,1
1035,-32,FFE0,FFE0,-32,0,0.0,0,1
1036,131,0083,0083,131,0,0.0,0,1
1037,36,0024,0024,36,0,0.0,0,1
1038,7,0007,0007,7,0,0.0,0,1
1039,83,0053,0053,83,0,0.0,0,1
1040,87,0057,0057,87,0,0.0,0,1
1041,8,0008,0008,8,0,0.0,0,1
1042,-108,FF94,FF94,-108,0,0.0,0,1
1043,18,0012,0012,18,0,0.0,0,1
1044,209,00D1,00D1,209,0,0.0,0,1
1045,-118,FF8A,FF8A,-118,0,0.0,0,1
1046,122,007A,007A,122,0,0.0,0,1
1047,-44,FFD4,FFD4,-44,0,0.0,0,1
1048,-48,FFD0,FFD0,-48,0,0.0,0,1
1049,43,002B,002B,43,0,0.0,0,1
1050,-6,FFFA,FFFA,-6,0,0.0,0,1
1051,51,0033,0033,51,0,0.0,0,1
1052,-115,FF8D,FF8D,-115,0,0.0,0,1
1053,-38,FFDA,FFDA,-38,0,0.0,0,1
1054,49,0031,0031,49,0,0.0,0,1
1055,38,0026,0026,38,0,0.0,0,1
1056,-82,FFAE,FFAE,-82,0,0.0,0,1
1057,227,00E3,00E3,227,0,0.0,0,1
1058,-23,FFE9,FFE9,-23,0,0.0,0,1
1059,4,0004,0004,4,0,0.0,0,1
1060,34,0022,0022,34,0,0.0,0,1
1061,14,000E,000E,14,0,0.0,0,1
1062,-27,FFE5,FFE5,-27,0,0.0,0,1
1063,-70,FFBA,FFBA,-70,0,0.0,0,1
1064,-112,FF90,FF90,-112,0,0.0,0,1
1065,96,0060,0060,96,0,0.0,0,1
1066,-76,FFB4,FFB4,-76,0,0.0,0,1
1067,-46,FFD2,FFD2,-46,0,0.0,0,1
1068,116,0074,0074,116,0,0.0,0,1
1069,12,000C,000C,12,0,0.0,0,1
1070,272,0110,0110,272,0,0.0,0,1
1071,-163,FF5D,FF5D,-163,0,0.0,0,1
1072,210,00D2,00D2,210,0,0.0,0,1
1073,78,004E,004E,78,0,0.0,0,1
1074,31,001F,001F,31,0,0.0,0,1
1075,93,005D,005D,93,0,0.0,0,1
1076,67,0043,0043,67,0,0.0,0,1
1077,-80,FFB0,FFB0,-80,0,0.0,0,1
1078,-126,FF82,FF82,-126,0,0.0,0,1
1079,-87,FFA9,FFA9,-87,0,0.0,0,1
1080,-83,FFAD,FFAD,-83,0,0.0,0,1
1081,109,006D,006D,109,0,0.0,0,1
1082,43,002B,002B,43,0,0.0,0,1
1083,1,0001,0001,1,0,0.0,0,1
1084,-22,FFEA,FFEA,-22,0,0.0,0,1
1085,-76,FFB4,FFB4,-76,0,0.0,0,1
1086,194,00C2,00C2,194,0,0.0,0,1
1087,3,0003,0003,3,0,0.0,0,1
1088,206,00CE,00CE,206,0,0.0,0,1
1089,-41,FFD7,FFD7,-41,0,0.0,0,1
1090,201,00C9,00C9,201,0,0.0,0,1
1091,60,003C,003C,60,0,0.0,0,1
1092,8,0008,0008,8,0,0.0,0,1
1093,300,012C,012C,300,0,0.0,0,1
1094,84,0054,0054,84,0,0.0,0,1
1095,5,0005,0005,5,0,0.0,0,1
1096,-156,FF64,FF64,-156,0,0.0,0,1
1097,-223,FF21,FF21,-223,0,0.0,0,1
1098,-23,FFE9,FFE9,-23,0,0.0,0,1
1099,9,0009,0009,9,0,0.0,0,1
1100,-71,FFB9,FFB9,-71,0,0.0,0,1
1101,110,006E,006E,110,0,0.0,0,1
1102,-81,FFAF,FFAF,-81,0,0.0,0,1
1103,150,0096,0096,150,0,0.0,0,1
1104,-82,FFAE,FFAE,-82,0,0.0,0,1
1105,213,00D5,00D5,213,0,0.0,0,1
1106,-178,FF4E,FF4E,-178,0,0.0,0,1
1107,80,0050,0050,80,0,0.0,0,1
1108,-60,FFC4,FFC4,-60,0,0.0,0,1
1109,-70,FFBA,FFBA,-70,0,0.0,0,1
1110,-31,FFE1,FFE1,-31,0,0.0,0,1
1111,-31,FFE1,FFE1,-31,0,0.0,0,1
1112,-93,FFA3,FFA3,-93,0,0.0,0,1
